Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.012839,-0.013140,0.169792,-0.985309,1.553185,-1.291258,0.004898,0.016785,-0.015230,0.271086,-0.962288,1.461689,-1.576032,0.003883,-0.003864,0.010896,-0.130377,0.991397,1.519201,-1.440917,0.924915
1,0.004167,0.012741,-0.013153,0.169718,-0.985322,1.553184,-1.291264,0.004897,0.016625,-0.015358,0.270897,-0.962342,1.461709,-1.576026,0.003868,-0.003841,0.011127,-0.130337,0.991400,1.519476,-1.440696,0.924896
2,0.008333,0.012656,-0.013112,0.169712,-0.985325,1.553193,-1.291286,0.004897,0.016552,-0.015438,0.270784,-0.962374,1.461725,-1.576020,0.003856,-0.003970,0.011364,-0.130287,0.991403,1.519720,-1.440440,0.924895
3,0.012500,0.012507,-0.013101,0.169640,-0.985340,1.553198,-1.291296,0.004901,0.017439,-0.015212,0.270402,-0.962469,1.461794,-1.576014,0.003956,-0.003711,0.011577,-0.130080,0.991429,1.519963,-1.440162,0.924950
4,0.016667,0.012492,-0.013095,0.169709,-0.985328,1.553186,-1.291310,0.004900,0.018073,-0.014999,0.270414,-0.962458,1.461817,-1.576033,0.004013,-0.003832,0.011827,-0.129967,0.991440,1.520241,-1.439924,0.924913
5,0.020833,0.012442,-0.013140,0.169709,-0.985328,1.553176,-1.291327,0.004902,0.017077,-0.015405,0.271321,-0.962214,1.461684,-1.576064,0.003890,-0.003689,0.011898,-0.129881,0.991451,1.520488,-1.439716,0.924928
6,0.025000,0.012436,-0.013097,0.169691,-0.985332,1.553174,-1.291327,0.004902,0.017040,-0.015450,0.271289,-0.962223,1.461688,-1.576068,0.003881,-0.003487,0.011893,-0.129821,0.991460,1.520748,-1.439516,0.924934
7,0.029167,0.012279,-0.013113,0.169662,-0.985339,1.553180,-1.291346,0.004900,0.016898,-0.015577,0.271153,-0.962262,1.461715,-1.576060,0.003870,-0.003608,0.011873,-0.129639,0.991484,1.521023,-1.439212,0.924914
8,0.033333,0.012205,-0.013167,0.169688,-0.985334,1.553164,-1.291345,0.004902,0.016751,-0.015744,0.270961,-0.962316,1.461742,-1.576049,0.003849,-0.003470,0.012011,-0.129602,0.991487,1.521337,-1.439074,0.924871
9,0.037500,0.012073,-0.013096,0.169651,-0.985343,1.553170,-1.291371,0.004897,0.016677,-0.015767,0.270898,-0.962335,1.461764,-1.576049,0.003842,-0.003521,0.012166,-0.129540,0.991493,1.521658,-1.438846,0.924830
10,0.041667,0.012005,-0.013100,0.169607,-0.985352,1.553161,-1.291369,0.004895,0.016776,-0.015896,0.270897,-0.962331,1.461767,-1.576043,0.003837,-0.003308,0.012089,-0.129492,0.991501,1.521922,-1.438642,0.924865
11,0.045833,0.012034,-0.013081,0.169669,-0.985341,1.553152,-1.291379,0.004897,0.016828,-0.015954,0.270950,-0.962314,1.461777,-1.576043,0.003835,-0.003361,0.012213,-0.129505,0.991498,1.522217,-1.438445,0.924840
12,0.050000,0.011894,-0.013066,0.169656,-0.985345,1.553154,-1.291396,0.004898,0.016892,-0.016056,0.270994,-0.962299,1.461780,-1.576047,0.003837,-0.003519,0.012238,-0.129335,0.991519,1.522481,-1.438128,0.924866
13,0.054167,0.011869,-0.013051,0.169666,-0.985344,1.553147,-1.291394,0.004895,0.016852,-0.016028,0.271006,-0.962297,1.461791,-1.576050,0.003835,-0.003653,0.012276,-0.129356,0.991516,1.522704,-1.437902,0.924922
14,0.058333,0.011866,-0.013035,0.169653,-0.985346,1.553144,-1.291400,0.004887,0.016970,-0.016125,0.271021,-0.962289,1.461792,-1.576053,0.003832,-0.003749,0.012444,-0.129250,0.991527,1.522965,-1.437669,0.924944
15,0.062500,0.011931,-0.013003,0.169718,-0.985335,1.553142,-1.291407,0.004885,0.016972,-0.016177,0.271019,-0.962288,1.461809,-1.576061,0.003835,-0.003707,0.012313,-0.129187,0.991537,1.523216,-1.437442,0.924966
16,0.066667,0.011862,-0.013002,0.169765,-0.985327,1.553131,-1.291416,0.004889,0.016964,-0.016305,0.271040,-0.962280,1.461813,-1.576064,0.003832,-0.003918,0.012247,-0.129058,0.991554,1.523464,-1.437198,0.924958
17,0.070833,0.011892,-0.013026,0.169784,-0.985323,1.553122,-1.291414,0.004886,0.017043,-0.016376,0.271045,-0.962277,1.461827,-1.576065,0.003836,-0.003956,0.012156,-0.128862,0.991580,1.523705,-1.436933,0.924990
18,0.075000,0.011964,-0.013032,0.169873,-0.985307,1.553106,-1.291417,0.004890,0.017128,-0.016459,0.271072,-0.962266,1.461830,-1.576068,0.003829,-0.004068,0.012304,-0.128687,0.991601,1.524011,-1.436718,0.924946
