Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.046334,0.031780,-0.337766,-0.939552,-1.122888,-0.882151,0.016099,0.048100,-0.028629,-0.031372,0.997939,-0.844173,-1.164906,0.018649,-0.032010,0.021604,0.252852,0.966734,-1.060335,-1.005965,0.928343
1,0.004167,0.046194,0.031686,-0.337684,-0.939591,-1.122838,-0.882114,0.016178,0.049702,-0.028050,-0.018923,0.998191,-0.844577,-1.163042,0.019008,-0.032308,0.021631,0.252552,0.966802,-1.061587,-1.005625,0.928320
2,0.008333,0.046379,0.031607,-0.337678,-0.939587,-1.122821,-0.882057,0.016201,0.051451,-0.027600,-0.007648,0.998265,-0.845082,-1.161193,0.019292,-0.033137,0.021376,0.252409,0.966817,-1.062786,-1.005250,0.928361
3,0.012500,0.046605,0.031423,-0.337775,-0.939547,-1.122809,-0.882002,0.016224,0.051730,-0.027820,0.005188,0.998260,-0.845512,-1.159213,0.019728,-0.033346,0.021017,0.252669,0.966750,-1.063893,-1.005018,0.928372
4,0.016667,0.046725,0.031331,-0.337836,-0.939522,-1.122792,-0.881938,0.016231,0.052725,-0.027303,0.018203,0.998070,-0.846078,-1.157192,0.020219,-0.033986,0.020722,0.252562,0.966762,-1.065030,-1.004681,0.928391
5,0.020833,0.046753,0.031234,-0.337868,-0.939512,-1.122773,-0.881905,0.016244,0.055378,-0.026044,0.032533,0.997595,-0.846848,-1.154848,0.021037,-0.034413,0.020519,0.252545,0.966755,-1.066206,-1.004302,0.928371
6,0.025000,0.046801,0.031110,-0.337854,-0.939519,-1.122745,-0.881875,0.016250,0.057948,-0.024460,0.043610,0.997067,-0.847906,-1.152851,0.021662,-0.034613,0.020130,0.253007,0.966636,-1.067237,-1.004034,0.928402
7,0.029167,0.046752,0.031075,-0.337872,-0.939516,-1.122696,-0.881877,0.016258,0.058829,-0.024307,0.056485,0.996372,-0.848731,-1.150787,0.022159,-0.034791,0.019772,0.253007,0.966637,-1.068227,-1.003638,0.928516
8,0.033333,0.046829,0.031044,-0.337848,-0.939522,-1.122651,-0.881892,0.016266,0.060335,-0.023299,0.068400,0.995559,-0.849681,-1.148702,0.022630,-0.035093,0.019144,0.253600,0.966483,-1.069162,-1.003337,0.928585
9,0.037500,0.046792,0.031056,-0.337874,-0.939514,-1.122618,-0.881895,0.016270,0.056924,-0.024281,0.084705,0.994482,-0.850905,-1.148085,0.022022,-0.035028,0.019041,0.253935,0.966399,-1.070194,-1.002952,0.928621
10,0.041667,0.046654,0.031016,-0.337948,-0.939496,-1.122612,-0.881901,0.016273,0.054571,-0.024394,0.096670,0.993520,-0.852109,-1.146105,0.022872,-0.035123,0.018528,0.254508,0.966255,-1.071096,-1.002615,0.928739
11,0.045833,0.046734,0.031162,-0.338053,-0.939449,-1.122619,-0.881890,0.016270,0.056588,-0.024347,0.107677,0.992275,-0.853306,-1.144069,0.023238,-0.035266,0.018203,0.254876,0.966159,-1.072071,-1.002229,0.928798
12,0.050000,0.046688,0.031163,-0.338177,-0.939407,-1.122635,-0.881888,0.016265,0.059244,-0.024625,0.118141,0.990922,-0.854520,-1.142346,0.023638,-0.035782,0.017506,0.255867,0.965891,-1.072970,-1.001956,0.928894
13,0.054167,0.046687,0.031237,-0.338387,-0.939329,-1.122644,-0.881880,0.016268,0.061209,-0.023354,0.126348,0.989820,-0.856059,-1.140530,0.024138,-0.035964,0.017319,0.256616,0.965689,-1.073795,-1.001652,0.928971
14,0.058333,0.046822,0.031156,-0.338528,-0.939274,-1.122650,-0.881886,0.016288,0.063634,-0.023332,0.135405,0.988469,-0.857522,-1.138807,0.024581,-0.036106,0.017012,0.257094,0.965562,-1.074650,-1.001254,0.929145
