Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.002367,0.038461,-0.964941,-0.259623,1.523718,-1.507797,0.001345,0.006376,0.020669,-0.893397,-0.448747,1.706399,-1.332835,0.005728,0.027061,0.018541,-0.961572,-0.272587,1.619059,-1.437306,0.921372
1,0.004167,0.002350,0.038454,-0.964936,-0.259642,1.523720,-1.507790,0.001347,0.006301,0.020527,-0.893424,-0.448700,1.706407,-1.332837,0.005733,0.027441,0.018367,-0.961793,-0.271779,1.619208,-1.437118,0.921437
2,0.008333,0.002303,0.038463,-0.964930,-0.259664,1.523724,-1.507787,0.001358,0.006267,0.020478,-0.893456,-0.448641,1.706413,-1.332836,0.005739,0.027552,0.018164,-0.961961,-0.271187,1.619357,-1.437003,0.921449
3,0.012500,0.002300,0.038454,-0.964925,-0.259682,1.523731,-1.507783,0.001362,0.006160,0.020402,-0.893501,-0.448555,1.706423,-1.332839,0.005739,0.027824,0.017858,-0.962109,-0.270653,1.619476,-1.436886,0.921475
4,0.016667,0.002270,0.038366,-0.964923,-0.259705,1.523736,-1.507784,0.001365,0.006036,0.020209,-0.893540,-0.448487,1.706433,-1.332843,0.005734,0.028101,0.017687,-0.962229,-0.270208,1.619596,-1.436762,0.921506
5,0.020833,0.002275,0.038352,-0.964927,-0.259693,1.523733,-1.507781,0.001365,0.005943,0.020107,-0.893581,-0.448411,1.706440,-1.332845,0.005738,0.028273,0.017579,-0.962383,-0.269650,1.619744,-1.436624,0.921513
6,0.025000,0.002277,0.038356,-0.964916,-0.259731,1.523735,-1.507783,0.001370,0.005889,0.020019,-0.893620,-0.448338,1.706451,-1.332842,0.005743,0.028736,0.017266,-0.962528,-0.269100,1.619861,-1.436468,0.921561
7,0.029167,0.002294,0.038276,-0.964921,-0.259727,1.523738,-1.507781,0.001373,0.005776,0.019923,-0.893658,-0.448269,1.706466,-1.332839,0.005741,0.029089,0.017131,-0.962669,-0.268567,1.619963,-1.436331,0.921574
8,0.033333,0.002322,0.038243,-0.964916,-0.259748,1.523744,-1.507778,0.001376,0.005816,0.020014,-0.893699,-0.448182,1.706480,-1.332841,0.005760,0.029096,0.016927,-0.962813,-0.268064,1.620103,-1.436200,0.921587
9,0.037500,0.002284,0.038271,-0.964912,-0.259761,1.523743,-1.507770,0.001382,0.005776,0.019976,-0.893734,-0.448115,1.706493,-1.332836,0.005761,0.029277,0.016906,-0.962960,-0.267515,1.620206,-1.436056,0.921592
10,0.041667,0.002231,0.038256,-0.964914,-0.259753,1.523749,-1.507772,0.001382,0.005738,0.019895,-0.893767,-0.448053,1.706500,-1.332836,0.005768,0.029453,0.016900,-0.963122,-0.266912,1.620315,-1.435900,0.921582
11,0.045833,0.002204,0.038170,-0.964923,-0.259734,1.523747,-1.507776,0.001383,0.005663,0.019802,-0.893793,-0.448006,1.706515,-1.332844,0.005770,0.029866,0.016684,-0.963266,-0.266360,1.620402,-1.435719,0.921612
