Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.046577,-0.055972,0.843049,-0.532885,1.947153,1.271284,0.035281,-0.003101,0.013219,-0.884052,0.467192,1.701917,1.371809,0.043458,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
1,0.004167,0.046601,-0.055865,0.843063,-0.532872,1.947193,1.271300,0.035263,-0.003086,0.013292,-0.884044,0.467205,1.701914,1.371794,0.043456,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
2,0.008333,0.047147,-0.056303,0.843150,-0.532640,1.947169,1.271267,0.035235,-0.003187,0.013436,-0.884045,0.467197,1.701919,1.371786,0.043446,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
3,0.012500,0.046834,-0.055968,0.843096,-0.532788,1.947146,1.271288,0.035274,-0.003074,0.013277,-0.884046,0.467202,1.701932,1.371792,0.043452,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
4,0.016667,0.046819,-0.055920,0.843146,-0.532715,1.947161,1.271274,0.035257,-0.003145,0.013404,-0.884001,0.467282,1.701921,1.371781,0.043457,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
5,0.020833,0.046677,-0.055920,0.843188,-0.532662,1.947151,1.271270,0.035252,-0.003111,0.013406,-0.884019,0.467249,1.701931,1.371770,0.043443,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
6,0.025000,0.046758,-0.055945,0.843187,-0.532653,1.947208,1.271299,0.035236,-0.003193,0.013400,-0.884071,0.467149,1.701938,1.371766,0.043447,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
7,0.029167,0.047252,-0.056312,0.843185,-0.532574,1.947166,1.271280,0.035220,-0.003091,0.013301,-0.884069,0.467157,1.701950,1.371771,0.043455,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
8,0.033333,0.047148,-0.056352,0.843109,-0.532699,1.947154,1.271287,0.035233,-0.003119,0.013536,-0.884021,0.467242,1.701955,1.371755,0.043435,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
9,0.037500,0.046522,-0.055798,0.843203,-0.532664,1.947134,1.271275,0.035244,-0.003103,0.013707,-0.883985,0.467305,1.701952,1.371757,0.043430,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
10,0.041667,0.046888,-0.056094,0.843130,-0.532716,1.947143,1.271295,0.035241,-0.003166,0.013757,-0.883918,0.467428,1.701950,1.371757,0.043431,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
11,0.045833,0.045751,-0.055237,0.843224,-0.532756,1.947151,1.271295,0.035245,-0.003093,0.013701,-0.883921,0.467426,1.701965,1.371764,0.043421,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
12,0.050000,0.046215,-0.055746,0.843341,-0.532477,1.947100,1.271253,0.035223,-0.003086,0.013749,-0.883936,0.467396,1.701973,1.371755,0.043414,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
13,0.054167,0.046282,-0.055754,0.843259,-0.532601,1.947144,1.271292,0.035219,-0.003093,0.013797,-0.883937,0.467393,1.701985,1.371759,0.043411,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
14,0.058333,0.046232,-0.055763,0.843255,-0.532611,1.947150,1.271296,0.035208,-0.003129,0.013898,-0.883890,0.467478,1.701986,1.371764,0.043401,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
15,0.062500,0.046054,-0.055497,0.843405,-0.532417,1.947128,1.271282,0.035220,-0.003194,0.013973,-0.883862,0.467528,1.701983,1.371763,0.043402,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
16,0.066667,0.046205,-0.055649,0.843432,-0.532344,1.947119,1.271284,0.035211,-0.003168,0.013899,-0.883915,0.467430,1.701988,1.371754,0.043393,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
17,0.070833,0.046418,-0.055871,0.843324,-0.532474,1.947078,1.271269,0.035195,-0.003279,0.013947,-0.883887,0.467481,1.701990,1.371757,0.043391,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
18,0.075000,0.046688,-0.056094,0.843408,-0.532293,1.947077,1.271279,0.035183,-0.003327,0.013974,-0.883840,0.467569,1.701989,1.371768,0.043389,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
19,0.079167,0.046400,-0.055844,0.843366,-0.532412,1.947122,1.271309,0.035162,-0.003256,0.013828,-0.883838,0.467577,1.701989,1.371773,0.043385,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
20,0.083333,0.046824,-0.056103,0.843308,-0.532439,1.947119,1.271325,0.035161,-0.003226,0.013962,-0.883832,0.467585,1.701990,1.371762,0.043384,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
21,0.087500,0.046727,-0.055954,0.843435,-0.532262,1.947117,1.271317,0.035153,-0.003206,0.013760,-0.883830,0.467595,1.702003,1.371775,0.043378,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
22,0.091667,0.046522,-0.055895,0.843386,-0.532364,1.947073,1.271321,0.035182,-0.003247,0.013858,-0.883777,0.467692,1.701993,1.371764,0.043386,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
23,0.095833,0.046171,-0.055639,0.843430,-0.532351,1.947092,1.271344,0.035174,-0.003200,0.013882,-0.883783,0.467680,1.701989,1.371765,0.043377,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
24,0.100000,0.046432,-0.055817,0.843524,-0.532161,1.947049,1.271318,0.035162,-0.003186,0.013886,-0.883711,0.467816,1.701992,1.371772,0.043386,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
25,0.104167,0.046741,-0.055946,0.843493,-0.532170,1.947056,1.271342,0.035142,-0.003240,0.013758,-0.883776,0.467697,1.702007,1.371766,0.043376,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
26,0.108333,0.046440,-0.055705,0.843471,-0.532257,1.947064,1.271374,0.035132,-0.003225,0.013625,-0.883788,0.467677,1.702003,1.371792,0.043385,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
27,0.112500,0.046379,-0.055776,0.843603,-0.532044,1.947072,1.271361,0.035124,-0.003406,0.013938,-0.883740,0.467757,1.702004,1.371785,0.043368,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
28,0.116667,0.045956,-0.055444,0.843651,-0.532040,1.947043,1.271365,0.035139,-0.003346,0.013816,-0.883731,0.467780,1.702003,1.371798,0.043365,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
29,0.120833,0.046076,-0.055392,0.843578,-0.532152,1.947038,1.271392,0.035152,-0.003210,0.013769,-0.883705,0.467831,1.701995,1.371805,0.043363,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
30,0.125000,0.045912,-0.055297,0.843672,-0.532027,1.947042,1.271386,0.035133,-0.003320,0.013815,-0.883695,0.467847,1.701994,1.371803,0.043374,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
31,0.129167,0.045448,-0.054975,0.843665,-0.532110,1.947012,1.271412,0.035158,-0.003322,0.013827,-0.883725,0.467790,1.702017,1.371799,0.043352,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
32,0.133333,0.045670,-0.055096,0.843751,-0.531942,1.947011,1.271412,0.035120,-0.003395,0.013855,-0.883732,0.467775,1.702015,1.371796,0.043354,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
33,0.137500,0.044971,-0.054794,0.843745,-0.532042,1.946986,1.271417,0.035150,-0.003453,0.013794,-0.883733,0.467776,1.702017,1.371796,0.043356,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
34,0.141667,0.046053,-0.055291,0.843751,-0.531889,1.947010,1.271453,0.035085,-0.003448,0.013818,-0.883698,0.467840,1.702012,1.371799,0.043356,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
35,0.145833,0.045882,-0.055285,0.843834,-0.531773,1.946976,1.271444,0.035081,-0.003453,0.013682,-0.883719,0.467806,1.702021,1.371794,0.043360,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
36,0.150000,0.045524,-0.054988,0.843807,-0.531877,1.946981,1.271484,0.035096,-0.003404,0.013671,-0.883739,0.467769,1.702029,1.371794,0.043358,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
37,0.154167,0.045889,-0.055178,0.843872,-0.531724,1.946964,1.271475,0.035066,-0.003489,0.013814,-0.883683,0.467869,1.702033,1.371784,0.043361,-0.783502,0.615106,-0.060009,-0.064570,1.588221,1.606148,0.043167
