Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.002806,-0.035121,0.995778,0.084767,0.301390,-0.823093,0.010462,0.014639,0.044909,-0.929355,-0.366152,0.394279,-0.533715,0.019538,0.016863,0.018645,-0.994984,-0.096822,0.320840,-0.714056,0.934827
1,0.004167,-0.002821,-0.035079,0.995777,0.084790,0.301383,-0.823087,0.010464,0.014622,0.044964,-0.929353,-0.366153,0.394273,-0.533720,0.019539,0.016869,0.018663,-0.994985,-0.096807,0.320772,-0.714099,0.934816
2,0.008333,-0.002845,-0.035060,0.995779,0.084776,0.301379,-0.823072,0.010460,0.014621,0.044965,-0.929353,-0.366151,0.394267,-0.533719,0.019538,0.016895,0.018647,-0.994992,-0.096737,0.320709,-0.714127,0.934814
3,0.012500,-0.002812,-0.035073,0.995779,0.084770,0.301383,-0.823079,0.010462,0.014658,0.044973,-0.929351,-0.366154,0.394269,-0.533722,0.019537,0.016885,0.018695,-0.994995,-0.096701,0.320655,-0.714173,0.934818
4,0.016667,-0.002840,-0.035105,0.995777,0.084785,0.301378,-0.823079,0.010464,0.014659,0.045029,-0.929349,-0.366154,0.394265,-0.533717,0.019533,0.016898,0.018693,-0.994998,-0.096663,0.320586,-0.714210,0.934812
5,0.020833,-0.002869,-0.035065,0.995778,0.084779,0.301373,-0.823076,0.010458,0.014678,0.044998,-0.929340,-0.366179,0.394261,-0.533719,0.019533,0.016907,0.018733,-0.994999,-0.096649,0.320512,-0.714248,0.934804
6,0.025000,-0.002826,-0.035183,0.995774,0.084788,0.301375,-0.823081,0.010467,0.014689,0.044996,-0.929353,-0.366146,0.394260,-0.533723,0.019538,0.016903,0.018699,-0.995005,-0.096592,0.320445,-0.714291,0.934797
7,0.029167,-0.002845,-0.035144,0.995777,0.084761,0.301372,-0.823085,0.010467,0.014715,0.045036,-0.929339,-0.366175,0.394260,-0.533721,0.019534,0.016833,0.018685,-0.995008,-0.096578,0.320407,-0.714340,0.934776
8,0.033333,-0.002836,-0.035124,0.995777,0.084774,0.301374,-0.823078,0.010460,0.014721,0.045055,-0.929339,-0.366173,0.394259,-0.533721,0.019532,0.016890,0.018712,-0.995013,-0.096511,0.320317,-0.714371,0.934784
9,0.037500,-0.002839,-0.035181,0.995775,0.084773,0.301371,-0.823076,0.010464,0.014777,0.045139,-0.929332,-0.366178,0.394258,-0.533722,0.019531,0.016895,0.018746,-0.995015,-0.096476,0.320256,-0.714410,0.934775
10,0.041667,-0.002848,-0.035099,0.995778,0.084775,0.301367,-0.823075,0.010458,0.014745,0.045118,-0.929336,-0.366172,0.394258,-0.533720,0.019528,0.016879,0.018731,-0.995018,-0.096453,0.320187,-0.714447,0.934771
