Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.014530,0.003179,-0.184915,-0.982642,1.095984,-0.123863,0.026947,0.022174,-0.005192,-0.002726,-0.999737,1.177900,-0.408155,0.024803,-0.005312,0.009475,0.216971,0.976118,1.144628,-0.266909,0.945983
1,0.004167,0.014494,0.003143,-0.184953,-0.982635,1.095982,-0.123858,0.026953,0.022123,-0.005200,-0.002736,-0.999738,1.177904,-0.408161,0.024807,-0.005287,0.009492,0.216933,0.976126,1.144658,-0.266906,0.945986
2,0.008333,0.014495,0.003174,-0.184923,-0.982641,1.095983,-0.123857,0.026957,0.022226,-0.005206,-0.002737,-0.999736,1.177905,-0.408159,0.024808,-0.005161,0.009542,0.216803,0.976155,1.144721,-0.266905,0.945995
3,0.012500,0.014499,0.003167,-0.184920,-0.982642,1.095979,-0.123856,0.026955,0.022197,-0.005215,-0.002728,-0.999736,1.177908,-0.408157,0.024804,-0.002451,0.010073,0.215250,0.976504,1.144621,-0.267073,0.945756
4,0.016667,0.014446,0.003137,-0.184912,-0.982644,1.095977,-0.123853,0.026954,0.022200,-0.005184,-0.002719,-0.999736,1.177902,-0.408154,0.024807,-0.002451,0.010136,0.215123,0.976531,1.144654,-0.267066,0.945743
5,0.020833,0.014405,0.003104,-0.184886,-0.982650,1.095983,-0.123859,0.026954,0.022202,-0.005215,-0.002749,-0.999736,1.177904,-0.408155,0.024808,-0.002252,0.010169,0.214836,0.976595,1.144674,-0.267069,0.945673
6,0.025000,0.014481,0.003134,-0.184871,-0.982651,1.095984,-0.123858,0.026951,0.022171,-0.005195,-0.002705,-0.999737,1.177906,-0.408153,0.024807,-0.002334,0.010227,0.214814,0.976599,1.144721,-0.267091,0.945684
7,0.029167,0.014422,0.003115,-0.184890,-0.982648,1.095983,-0.123855,0.026956,0.022213,-0.005222,-0.002695,-0.999736,1.177909,-0.408157,0.024806,-0.002362,0.010194,0.214764,0.976610,1.144745,-0.267078,0.945672
8,0.033333,0.014448,0.003126,-0.184894,-0.982647,1.095988,-0.123859,0.026957,0.022194,-0.005221,-0.002710,-0.999736,1.177907,-0.408157,0.024806,-0.002403,0.010256,0.214657,0.976633,1.144759,-0.267086,0.945642
9,0.037500,0.014426,0.003122,-0.184891,-0.982648,1.095988,-0.123859,0.026954,0.022199,-0.005216,-0.002724,-0.999736,1.177907,-0.408150,0.024810,-0.002432,0.010289,0.214583,0.976649,1.144808,-0.267084,0.945647
