Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.008376,0.030447,-0.996844,0.072835,1.838263,-0.246670,0.020840,-0.010576,-0.042029,0.992715,0.112425,1.877096,0.011796,0.027266,-0.038721,-0.009805,0.997044,-0.065632,1.828136,-0.136569,0.944519
1,0.004167,0.008334,0.030556,-0.996838,0.072873,1.838256,-0.246666,0.020852,-0.010516,-0.041994,0.992717,0.112428,1.877096,0.011806,0.027268,-0.038879,-0.009685,0.997045,-0.065536,1.828182,-0.136603,0.944575
2,0.008333,0.008430,0.030524,-0.996841,0.072840,1.838248,-0.246660,0.020857,-0.010491,-0.041990,0.992720,0.112402,1.877091,0.011805,0.027261,-0.040912,-0.005227,0.997042,-0.064848,1.828084,-0.136432,0.945222
3,0.012500,0.008525,0.030294,-0.996847,0.072842,1.838250,-0.246656,0.020865,-0.010472,-0.042039,0.992722,0.112366,1.877093,0.011814,0.027259,-0.040873,-0.005064,0.997044,-0.064860,1.828149,-0.136517,0.945260
4,0.016667,0.008430,0.030407,-0.996840,0.072905,1.838243,-0.246656,0.020874,-0.010462,-0.041944,0.992733,0.112302,1.877096,0.011824,0.027257,-0.040747,-0.005091,0.997050,-0.064850,1.828230,-0.136608,0.945269
5,0.020833,0.008448,0.030397,-0.996842,0.072880,1.838241,-0.246654,0.020872,-0.010407,-0.041808,0.992745,0.112257,1.877096,0.011834,0.027253,-0.040571,-0.005219,0.997055,-0.064872,1.828296,-0.136698,0.945292
6,0.025000,0.008402,0.030334,-0.996842,0.072906,1.838241,-0.246656,0.020881,-0.010356,-0.041873,0.992753,0.112169,1.877101,0.011847,0.027248,-0.038804,-0.009632,0.997044,-0.065604,1.828657,-0.137189,0.944776
7,0.029167,0.008436,0.030294,-0.996846,0.072867,1.838238,-0.246646,0.020886,-0.010287,-0.041761,0.992758,0.112173,1.877106,0.011861,0.027247,-0.038768,-0.010053,0.997037,-0.065668,1.828714,-0.137220,0.944782
8,0.033333,0.008458,0.030273,-0.996848,0.072846,1.838244,-0.246651,0.020884,-0.010254,-0.041662,0.992767,0.112131,1.877105,0.011881,0.027243,-0.038821,-0.010348,0.997033,-0.065652,1.828784,-0.137227,0.944772
9,0.037500,0.008449,0.030355,-0.996847,0.072823,1.838245,-0.246653,0.020893,-0.010254,-0.041705,0.992769,0.112097,1.877113,0.011900,0.027239,-0.038846,-0.010698,0.997024,-0.065729,1.828844,-0.137253,0.944753
10,0.041667,0.008440,0.030321,-0.996849,0.072814,1.838248,-0.246656,0.020885,-0.010250,-0.041607,0.992780,0.112036,1.877118,0.011910,0.027235,-0.038950,-0.011107,0.997011,-0.065793,1.828947,-0.137279,0.944726
11,0.045833,0.008384,0.030415,-0.996849,0.072773,1.838252,-0.246661,0.020888,-0.010220,-0.041610,0.992786,0.111980,1.877124,0.011921,0.027230,-0.039024,-0.011440,0.997000,-0.065861,1.829013,-0.137314,0.944716
12,0.050000,0.008381,0.030434,-0.996849,0.072766,1.838253,-0.246662,0.020894,-0.009596,-0.040586,0.992836,0.111969,1.877198,0.011974,0.027168,-0.039107,-0.011645,0.996993,-0.065884,1.829116,-0.137352,0.944711
13,0.054167,0.008337,0.030495,-0.996852,0.072710,1.838265,-0.246664,0.020885,-0.009031,-0.039730,0.992861,0.112107,1.877352,0.012100,0.027155,-0.039176,-0.011845,0.996984,-0.065944,1.829195,-0.137411,0.944721
14,0.058333,0.008326,0.030437,-0.996854,0.072712,1.838271,-0.246672,0.020888,-0.008914,-0.039343,0.992876,0.112120,1.877402,0.012136,0.027116,-0.039293,-0.011956,0.996977,-0.065953,1.829281,-0.137480,0.944736
15,0.062500,0.008269,0.030455,-0.996855,0.072691,1.838280,-0.246663,0.020881,-0.008835,-0.039105,0.992887,0.112107,1.877402,0.012146,0.027104,-0.039447,-0.011844,0.996969,-0.066001,1.829374,-0.137549,0.944778
16,0.066667,0.008260,0.030444,-0.996857,0.072676,1.838287,-0.246662,0.020878,-0.008721,-0.039086,0.992890,0.112098,1.877412,0.012161,0.027089,-0.039635,-0.011810,0.996959,-0.066053,1.829471,-0.137627,0.944796
17,0.070833,0.008163,0.030541,-0.996857,0.072643,1.838288,-0.246666,0.020881,-0.008706,-0.039070,0.992891,0.112096,1.877415,0.012176,0.027086,-0.039803,-0.011713,0.996953,-0.066055,1.829564,-0.137713,0.944827
18,0.075000,0.008060,0.030656,-0.996864,0.072508,1.838288,-0.246666,0.020868,-0.008662,-0.039031,0.992894,0.112088,1.877419,0.012192,0.027078,-0.039961,-0.011591,0.996949,-0.066049,1.829657,-0.137787,0.944848
19,0.079167,0.007958,0.030701,-0.996869,0.072436,1.838283,-0.246669,0.020863,-0.008557,-0.038953,0.992903,0.112043,1.877426,0.012199,0.027075,-0.040135,-0.011602,0.996938,-0.066104,1.829758,-0.137870,0.944854
20,0.083333,0.007793,0.030874,-0.996869,0.072377,1.838295,-0.246677,0.020860,-0.008519,-0.038882,0.992911,0.111994,1.877439,0.012209,0.027066,-0.040293,-0.011626,0.996925,-0.066194,1.829860,-0.137954,0.944857
21,0.087500,0.007856,0.030788,-0.996875,0.072320,1.838297,-0.246676,0.020856,-0.008412,-0.038879,0.992918,0.111943,1.877445,0.012223,0.027064,-0.040510,-0.011664,0.996913,-0.066230,1.829973,-0.138035,0.944853
22,0.091667,0.007770,0.030759,-0.996879,0.072292,1.838318,-0.246676,0.020848,-0.008255,-0.038795,0.992924,0.111930,1.877460,0.012235,0.027052,-0.040812,-0.011649,0.996905,-0.066172,1.830081,-0.138134,0.944864
23,0.095833,0.007739,0.030887,-0.996875,0.072295,1.838316,-0.246675,0.020857,-0.008218,-0.038853,0.992928,0.111877,1.877470,0.012252,0.027045,-0.041039,-0.011654,0.996891,-0.066250,1.830206,-0.138198,0.944868
24,0.100000,0.007692,0.030847,-0.996880,0.072252,1.838320,-0.246675,0.020852,-0.008101,-0.038700,0.992938,0.111851,1.877484,0.012265,0.027032,-0.041461,-0.011342,0.996880,-0.066204,1.830327,-0.138234,0.944908
25,0.104167,0.007656,0.030789,-0.996889,0.072150,1.838335,-0.246671,0.020844,-0.007991,-0.038621,0.992947,0.111809,1.877496,0.012279,0.027019,-0.043300,-0.006770,0.996890,-0.065500,1.830278,-0.138167,0.945482
26,0.108333,0.007528,0.030883,-0.996889,0.072127,1.838340,-0.246668,0.020848,-0.007939,-0.038576,0.992954,0.111766,1.877507,0.012292,0.027017,-0.043570,-0.006544,0.996874,-0.065582,1.830391,-0.138247,0.945476
27,0.112500,0.007512,0.031017,-0.996884,0.072131,1.838337,-0.246680,0.020856,-0.007847,-0.038506,0.992967,0.111677,1.877521,0.012306,0.027007,-0.043842,-0.006428,0.996858,-0.065651,1.830500,-0.138318,0.945465
28,0.116667,0.007468,0.031002,-0.996885,0.072140,1.838329,-0.246685,0.020855,-0.007718,-0.038399,0.992977,0.111632,1.877537,0.012318,0.026997,-0.044084,-0.006401,0.996842,-0.065741,1.830608,-0.138407,0.945445
29,0.120833,0.007334,0.031158,-0.996884,0.072094,1.838346,-0.246690,0.020853,-0.007597,-0.038254,0.992992,0.111565,1.877561,0.012327,0.026991,-0.044320,-0.006435,0.996823,-0.065858,1.830721,-0.138497,0.945429
30,0.125000,0.007319,0.031104,-0.996893,0.071995,1.838367,-0.246692,0.020845,-0.007430,-0.038169,0.993000,0.111534,1.877586,0.012347,0.026996,-0.044576,-0.006380,0.996807,-0.065934,1.830817,-0.138567,0.945429
31,0.129167,0.007020,0.031406,-0.996891,0.071920,1.838392,-0.246700,0.020843,-0.007329,-0.038080,0.993007,0.111504,1.877611,0.012358,0.026990,-0.044876,-0.006325,0.996788,-0.066026,1.830948,-0.138643,0.945432
32,0.133333,0.006983,0.031372,-0.996898,0.071842,1.838408,-0.246709,0.020834,-0.007265,-0.037988,0.993021,0.111416,1.877633,0.012370,0.026992,-0.045163,-0.006218,0.996769,-0.066131,1.831068,-0.138725,0.945433
33,0.137500,0.006789,0.031566,-0.996898,0.071777,1.838427,-0.246722,0.020825,-0.007117,-0.037779,0.993038,0.111346,1.877645,0.012391,0.026971,-0.045486,-0.006146,0.996751,-0.066189,1.831180,-0.138813,0.945438
34,0.141667,0.006590,0.031797,-0.996902,0.071644,1.838453,-0.246736,0.020819,-0.006979,-0.037484,0.993056,0.111294,1.877667,0.012414,0.026931,-0.045777,-0.006055,0.996733,-0.066260,1.831305,-0.138898,0.945447
35,0.145833,0.006394,0.031968,-0.996905,0.071534,1.838480,-0.246757,0.020811,-0.006882,-0.037408,0.993069,0.111209,1.877688,0.012450,0.026913,-0.046236,-0.005573,0.996694,-0.066575,1.831497,-0.138968,0.945539
36,0.150000,0.006198,0.032168,-0.996911,0.071377,1.838510,-0.246770,0.020803,-0.006731,-0.037293,0.993080,0.111160,1.877713,0.012470,0.026909,-0.046580,-0.005116,0.996684,-0.066529,1.831647,-0.139114,0.945588
37,0.154167,0.006049,0.032246,-0.996918,0.071255,1.838536,-0.246782,0.020798,-0.006648,-0.037298,0.993089,0.111085,1.877741,0.012490,0.026910,-0.046904,-0.004613,0.996657,-0.066731,1.831778,-0.139199,0.945659
38,0.158333,0.005788,0.032560,-0.996915,0.071178,1.838565,-0.246794,0.020794,-0.006563,-0.037207,0.993101,0.111005,1.877771,0.012502,0.026899,-0.047215,-0.003920,0.996635,-0.066882,1.831914,-0.139267,0.945743
39,0.162500,0.005761,0.032398,-0.996929,0.071066,1.838588,-0.246803,0.020782,-0.006448,-0.037161,0.993115,0.110905,1.877798,0.012508,0.026907,-0.047946,-0.003358,0.996588,-0.067093,1.832070,-0.139306,0.945765
40,0.166667,0.005572,0.032635,-0.996928,0.070976,1.838618,-0.246821,0.020784,-0.006326,-0.037046,0.993131,0.110813,1.877830,0.012511,0.026914,-0.048545,-0.002868,0.996552,-0.067231,1.832177,-0.139344,0.945762
41,0.170833,0.005387,0.032798,-0.996932,0.070863,1.838643,-0.246835,0.020783,-0.006202,-0.036902,0.993152,0.110674,1.877867,0.012522,0.026911,-0.048997,-0.002655,0.996519,-0.067389,1.832298,-0.139439,0.945740
42,0.175000,0.005268,0.032808,-0.996939,0.070768,1.838663,-0.246845,0.020783,-0.006014,-0.036775,0.993168,0.110584,1.877907,0.012533,0.026920,-0.049273,-0.002683,0.996497,-0.067517,1.832386,-0.139547,0.945732
43,0.179167,0.005422,0.032385,-0.996966,0.070577,1.838739,-0.246876,0.020755,-0.005856,-0.036542,0.993193,0.110447,1.877952,0.012545,0.026922,-0.049525,-0.002962,0.996474,-0.067667,1.832476,-0.139687,0.945711
44,0.183333,0.005255,0.032540,-0.996969,0.070473,1.838771,-0.246885,0.020760,-0.005685,-0.036311,0.993217,0.110313,1.877990,0.012563,0.026924,-0.049901,-0.003328,0.996445,-0.067800,1.832575,-0.139830,0.945641
45,0.187500,0.005048,0.032766,-0.996970,0.070375,1.838795,-0.246886,0.020771,-0.005516,-0.036073,0.993239,0.110201,1.878034,0.012570,0.026927,-0.050275,-0.003643,0.996420,-0.067873,1.832677,-0.139982,0.945575
46,0.191667,0.004971,0.032718,-0.996976,0.070311,1.838809,-0.246894,0.020772,-0.005388,-0.035916,0.993259,0.110079,1.878071,0.012582,0.026940,-0.050905,-0.003883,0.996378,-0.068008,1.832804,-0.140109,0.945538
47,0.195833,0.004883,0.032798,-0.996977,0.070261,1.838829,-0.246895,0.020786,-0.005257,-0.035769,0.993281,0.109938,1.878097,0.012602,0.026946,-0.051248,-0.004006,0.996373,-0.067816,1.832949,-0.140280,0.945480
48,0.200000,0.004771,0.032932,-0.996978,0.070201,1.838843,-0.246901,0.020804,-0.005083,-0.035574,0.993304,0.109798,1.878130,0.012620,0.026950,-0.051801,-0.004177,0.996337,-0.067910,1.833079,-0.140421,0.945411
49,0.204167,0.004758,0.032965,-0.996980,0.070149,1.838846,-0.246909,0.020818,-0.004989,-0.035412,0.993325,0.109663,1.878161,0.012646,0.026948,-0.052327,-0.004259,0.996302,-0.068019,1.833220,-0.140563,0.945365
50,0.208333,0.004630,0.033112,-0.996975,0.070171,1.838855,-0.246906,0.020837,-0.004852,-0.035248,0.993344,0.109554,1.878193,0.012670,0.026941,-0.052819,-0.004169,0.996270,-0.068104,1.833329,-0.140695,0.945354
51,0.212500,0.004615,0.033047,-0.996979,0.070142,1.838871,-0.246915,0.020855,-0.004752,-0.035062,0.993365,0.109426,1.878218,0.012692,0.026948,-0.053425,-0.004004,0.996232,-0.068207,1.833438,-0.140824,0.945338
52,0.216667,0.004549,0.033135,-0.996972,0.070206,1.838876,-0.246916,0.020867,-0.004548,-0.034737,0.993390,0.109309,1.878244,0.012710,0.026946,-0.053906,-0.003872,0.996199,-0.068314,1.833535,-0.140973,0.945326
53,0.220833,0.004550,0.033049,-0.996983,0.070092,1.838901,-0.246909,0.020890,-0.004445,-0.034494,0.993406,0.109248,1.878278,0.012734,0.026949,-0.054575,-0.003742,0.996147,-0.068545,1.833636,-0.141097,0.945351
54,0.225000,0.004603,0.032944,-0.996985,0.070104,1.838903,-0.246906,0.020906,-0.004393,-0.034338,0.993424,0.109137,1.878302,0.012756,0.026941,-0.055230,-0.003806,0.996097,-0.068748,1.833688,-0.141246,0.945361
55,0.229167,0.004682,0.032893,-0.996978,0.070229,1.838899,-0.246924,0.020934,-0.004208,-0.034101,0.993442,0.109051,1.878335,0.012759,0.026968,-0.055704,-0.003673,0.996076,-0.068676,1.833793,-0.141444,0.945322
56,0.233333,0.004717,0.032891,-0.996972,0.070308,1.838896,-0.246936,0.020980,-0.003984,-0.033950,0.993457,0.108975,1.878358,0.012758,0.026992,-0.056170,-0.003623,0.996040,-0.068824,1.833856,-0.141606,0.945318
57,0.237500,0.004838,0.032699,-0.996969,0.070425,1.838882,-0.246946,0.021011,-0.003857,-0.033748,0.993475,0.108871,1.878383,0.012771,0.026996,-0.056849,-0.003530,0.995990,-0.068993,1.833887,-0.141761,0.945286
58,0.241667,0.005073,0.032285,-0.996973,0.070552,1.838837,-0.246926,0.021025,-0.003755,-0.033538,0.993492,0.108791,1.878407,0.012784,0.026991,-0.057319,-0.003545,0.995955,-0.069112,1.833916,-0.141947,0.945264
59,0.245833,0.005456,0.031367,-0.996990,0.070687,1.838796,-0.246927,0.021017,-0.003671,-0.033281,0.993510,0.108709,1.878422,0.012797,0.026995,-0.058080,-0.003499,0.995908,-0.069158,1.833791,-0.142104,0.945287
60,0.250000,0.005757,0.031004,-0.996998,0.070721,1.838743,-0.246930,0.021058,-0.003614,-0.033039,0.993528,0.108619,1.878442,0.012811,0.026999,-0.058633,-0.003668,0.995858,-0.069395,1.833820,-0.142314,0.945276
61,0.254167,0.005805,0.030921,-0.996996,0.070771,1.838689,-0.246933,0.021081,-0.003481,-0.032736,0.993546,0.108547,1.878464,0.012823,0.026998,-0.059192,-0.003715,0.995813,-0.069566,1.833895,-0.142537,0.945287
62,0.258333,0.005803,0.030935,-0.996996,0.070769,1.838640,-0.246943,0.021091,-0.003387,-0.032527,0.993559,0.108497,1.878483,0.012843,0.027000,-0.059807,-0.003861,0.995753,-0.069888,1.833910,-0.142750,0.945307
63,0.262500,0.005756,0.031048,-0.996989,0.070830,1.838593,-0.246959,0.021134,-0.003270,-0.032381,0.993568,0.108463,1.878499,0.012865,0.027005,-0.060400,-0.003803,0.995720,-0.069850,1.833953,-0.143044,0.945316
64,0.266667,0.005719,0.031218,-0.996988,0.070759,1.838554,-0.246971,0.021172,-0.004395,-0.034044,0.993522,0.108331,1.878286,0.012756,0.027173,-0.060877,-0.004002,0.995675,-0.070062,1.833972,-0.143283,0.945302
65,0.270833,0.005538,0.031624,-0.996978,0.070735,1.838504,-0.246990,0.021211,-0.004308,-0.033800,0.993533,0.108308,1.878307,0.012774,0.027165,-0.061305,-0.004198,0.995632,-0.070296,1.833953,-0.143533,0.945294
66,0.275000,0.005398,0.031846,-0.996977,0.070671,1.838474,-0.247001,0.021242,-0.004412,-0.032539,0.993517,0.108842,1.878556,0.012962,0.026988,-0.061813,-0.004397,0.995584,-0.070510,1.833924,-0.143783,0.945264
67,0.279167,0.005208,0.032077,-0.996976,0.070585,1.838446,-0.247009,0.021271,-0.004310,-0.032649,0.993495,0.109006,1.878670,0.013018,0.026993,-0.062382,-0.004743,0.995530,-0.070746,1.833902,-0.144058,0.945231
68,0.283333,0.004958,0.032371,-0.996973,0.070518,1.838417,-0.247006,0.021304,-0.003952,-0.032229,0.993516,0.108957,1.878698,0.013034,0.027031,-0.062807,-0.005158,0.995485,-0.070988,1.833809,-0.144348,0.945221
69,0.287500,0.004733,0.032708,-0.996972,0.070388,1.838382,-0.247008,0.021360,-0.004019,-0.032186,0.993521,0.108924,1.878716,0.013039,0.027028,-0.063231,-0.005272,0.995467,-0.070843,1.833698,-0.144678,0.945206
70,0.291667,0.004417,0.033152,-0.996974,0.070169,1.838362,-0.246992,0.021421,-0.004090,-0.032114,0.993524,0.108914,1.878737,0.013059,0.027019,-0.063679,-0.005440,0.995435,-0.070880,1.833553,-0.144967,0.945164
71,0.295833,0.004118,0.033607,-0.996973,0.069991,1.838352,-0.246983,0.021470,-0.004009,-0.031991,0.993535,0.108855,1.878754,0.013072,0.027027,-0.064190,-0.005715,0.995391,-0.071019,1.833437,-0.145254,0.945090
72,0.300000,0.003759,0.034024,-0.996967,0.069894,1.838337,-0.246982,0.021525,-0.003909,-0.031813,0.993544,0.108825,1.878772,0.013091,0.027029,-0.064970,-0.006065,0.995317,-0.071318,1.833237,-0.145509,0.945048
73,0.304167,0.003385,0.034471,-0.996962,0.069769,1.838347,-0.246994,0.021578,-0.003808,-0.031717,0.993551,0.108793,1.878792,0.013123,0.027033,-0.066315,-0.005998,0.995233,-0.071254,1.832880,-0.145791,0.945058
74,0.308333,0.002898,0.035064,-0.996953,0.069623,1.838368,-0.246993,0.021643,-0.003718,-0.031585,0.993560,0.108754,1.878799,0.013138,0.027044,-0.066658,-0.006231,0.995233,-0.070920,1.832687,-0.146159,0.944900
75,0.312500,0.002503,0.035470,-0.996951,0.069461,1.838400,-0.247001,0.021704,-0.003503,-0.031325,0.993573,0.108713,1.878811,0.013142,0.027055,-0.067156,-0.006561,0.995191,-0.071007,1.832508,-0.146485,0.944776
76,0.316667,0.002042,0.036050,-0.996938,0.069357,1.838418,-0.247006,0.021779,-0.003437,-0.031032,0.993589,0.108660,1.878839,0.013164,0.027059,-0.067671,-0.006851,0.995137,-0.071240,1.832283,-0.146796,0.944696
77,0.320833,0.001552,0.036606,-0.996931,0.069175,1.838431,-0.247014,0.021858,-0.003271,-0.030819,0.993606,0.108568,1.878860,0.013198,0.027064,-0.068241,-0.006910,0.995103,-0.071173,1.832080,-0.147171,0.944611
78,0.325000,0.001033,0.037348,-0.996913,0.069053,1.838453,-0.247001,0.021937,-0.003056,-0.030561,0.993616,0.108559,1.878879,0.013215,0.027074,-0.068776,-0.007108,0.995070,-0.071094,1.831861,-0.147551,0.944525
79,0.329167,0.000413,0.038116,-0.996895,0.068897,1.838479,-0.246998,0.022028,-0.002913,-0.030299,0.993636,0.108447,1.878908,0.013241,0.027075,-0.069120,-0.007272,0.995062,-0.070866,1.831618,-0.147981,0.944402
80,0.333333,-0.000219,0.038933,-0.996877,0.068708,1.838504,-0.246995,0.022113,-0.002796,-0.030003,0.993641,0.108488,1.878950,0.013270,0.027071,-0.070344,-0.006931,0.994982,-0.070809,1.831082,-0.148309,0.944426
81,0.337500,-0.000747,0.039571,-0.996862,0.068555,1.838537,-0.246990,0.022206,-0.002761,-0.029781,0.993641,0.108554,1.878998,0.013312,0.027063,-0.070669,-0.007226,0.994958,-0.070796,1.830806,-0.148724,0.944286
82,0.341667,-0.001697,0.040828,-0.996811,0.068543,1.838514,-0.246972,0.022331,-0.002680,-0.029513,0.993641,0.108628,1.879049,0.013348,0.027057,-0.069632,-0.012694,0.994979,-0.070757,1.830410,-0.149507,0.943496
83,0.345833,-0.002368,0.041567,-0.996779,0.068548,1.838528,-0.246971,0.022416,-0.002456,-0.029343,0.993631,0.108765,1.879096,0.013390,0.027069,-0.070394,-0.013210,0.994939,-0.070474,1.830101,-0.149972,0.943408
84,0.350000,-0.002977,0.042135,-0.996760,0.068453,1.838558,-0.246975,0.022507,-0.002284,-0.029171,0.993594,0.109159,1.879147,0.013466,0.027085,-0.070698,-0.013753,0.994921,-0.070315,1.829792,-0.150424,0.943262
85,0.354167,-0.003626,0.042680,-0.996746,0.068285,1.838602,-0.246991,0.022584,-0.002180,-0.028769,0.993573,0.109455,1.879208,0.013554,0.027068,-0.071464,-0.014062,0.994858,-0.070375,1.829355,-0.150858,0.943204
86,0.358333,-0.004153,0.043110,-0.996734,0.068159,1.838634,-0.247006,0.022668,-0.002127,-0.028221,0.993581,0.109521,1.879241,0.013610,0.027042,-0.071986,-0.013718,0.994848,-0.070053,1.828804,-0.151291,0.943185
87,0.362500,-0.004709,0.043765,-0.996714,0.067992,1.838655,-0.247013,0.022762,-0.002130,-0.028134,0.993599,0.109384,1.879247,0.013625,0.027024,-0.072269,-0.013727,0.994851,-0.069721,1.828247,-0.151778,0.943184
88,0.366667,-0.005334,0.044299,-0.996698,0.067844,1.838679,-0.247018,0.022841,-0.001916,-0.028147,0.993622,0.109175,1.879249,0.013610,0.027049,-0.073796,-0.010400,0.994769,-0.069855,1.827780,-0.151836,0.943611
89,0.370833,-0.005847,0.044741,-0.996684,0.067710,1.838712,-0.247029,0.022913,-0.001746,-0.028122,0.993638,0.109038,1.879257,0.013594,0.027084,-0.073940,-0.010261,0.994759,-0.069871,1.827347,-0.152340,0.943547
90,0.375000,-0.006382,0.045281,-0.996665,0.067588,1.838731,-0.247029,0.022988,-0.001720,-0.028101,0.993644,0.108990,1.879271,0.013587,0.027102,-0.074762,-0.009725,0.994718,-0.069662,1.826840,-0.152864,0.943559
91,0.379167,-0.006965,0.045683,-0.996647,0.067519,1.838758,-0.247032,0.023049,-0.001717,-0.027828,0.993646,0.109045,1.879290,0.013588,0.027095,-0.075322,-0.009185,0.994698,-0.069412,1.826183,-0.153373,0.943547
92,0.383333,-0.007465,0.046117,-0.996629,0.067438,1.838765,-0.247045,0.023110,-0.001684,-0.027850,0.993645,0.109048,1.879315,0.013608,0.027099,-0.075434,-0.009469,0.994765,-0.068289,1.825413,-0.154175,0.943415
93,0.387500,-0.007726,0.046100,-0.996624,0.067496,1.838775,-0.247084,0.023141,-0.001582,-0.027695,0.993654,0.109002,1.879334,0.013621,0.027098,-0.075902,-0.009638,0.994724,-0.068340,1.824941,-0.154740,0.943245
94,0.391667,-0.008085,0.046262,-0.996601,0.067679,1.838798,-0.247117,0.023178,-0.001463,-0.027739,0.993662,0.108919,1.879337,0.013619,0.027112,-0.076448,-0.009753,0.994697,-0.068101,1.824396,-0.155369,0.943141
95,0.395833,-0.008511,0.046839,-0.996556,0.067891,1.838837,-0.247179,0.023228,-0.001455,-0.027671,0.993682,0.108761,1.879341,0.013612,0.027118,-0.076768,-0.009616,0.994694,-0.067810,1.823700,-0.155930,0.943073
96,0.400000,-0.008656,0.047034,-0.996526,0.068188,1.838895,-0.247260,0.023248,-0.001428,-0.027659,0.993696,0.108636,1.879340,0.013600,0.027111,-0.077497,-0.009721,0.994626,-0.067959,1.823061,-0.156511,0.943009
97,0.404167,-0.008927,0.047374,-0.996487,0.068481,1.838951,-0.247339,0.023275,-0.001435,-0.027582,0.993705,0.108574,1.879349,0.013585,0.027110,-0.078076,-0.009934,0.994587,-0.067839,1.822478,-0.157177,0.942923
98,0.408333,-0.009194,0.047760,-0.996455,0.068647,1.839005,-0.247405,0.023303,-0.001376,-0.027645,0.993710,0.108512,1.879357,0.013567,0.027108,-0.078594,-0.010092,0.994548,-0.067787,1.821898,-0.157782,0.942808
99,0.412500,-0.009097,0.047519,-0.996474,0.068547,1.839093,-0.247500,0.023301,-0.001454,-0.027636,0.993718,0.108438,1.879365,0.013547,0.027113,-0.079420,-0.009910,0.994488,-0.067728,1.821066,-0.158355,0.942818
100,0.416667,-0.009406,0.047705,-0.996466,0.068500,1.839138,-0.247538,0.023329,-0.001413,-0.027694,0.993728,0.108336,1.879371,0.013525,0.027116,-0.079940,-0.009804,0.994473,-0.067364,1.820361,-0.159025,0.942782
101,0.420833,-0.009757,0.047805,-0.996466,0.068369,1.839171,-0.247550,0.023349,-0.001439,-0.027793,0.993739,0.108200,1.879367,0.013513,0.027116,-0.080631,-0.009791,0.994417,-0.067364,1.819653,-0.159635,0.942659
