Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.007021,-0.021134,0.714636,0.699142,-0.226551,-1.697684,-0.007211,-0.019727,-0.022432,0.602832,0.797309,0.100075,-1.707923,-0.002889,0.028381,0.018718,-0.689679,-0.723316,-0.052871,-1.720905,0.917820
1,0.004167,-0.007084,-0.021195,0.714649,0.699126,-0.226555,-1.697679,-0.007218,-0.019772,-0.022472,0.602841,0.797300,0.100052,-1.707928,-0.002896,0.028137,0.018485,-0.689832,-0.723186,-0.052586,-1.720763,0.917840
2,0.008333,-0.007156,-0.021318,0.714646,0.699125,-0.226574,-1.697681,-0.007216,-0.019850,-0.022535,0.602843,0.797295,0.100036,-1.707926,-0.002897,0.028056,0.017806,-0.689795,-0.723242,-0.052304,-1.720766,0.917814
3,0.012500,-0.007149,-0.021473,0.714632,0.699135,-0.226579,-1.697684,-0.007224,-0.019966,-0.022634,0.602857,0.797278,0.100019,-1.707932,-0.002899,0.027834,0.017586,-0.689925,-0.723131,-0.052039,-1.720594,0.917849
4,0.016667,-0.007295,-0.021623,0.714661,0.699099,-0.226598,-1.697685,-0.007219,-0.020060,-0.022708,0.602857,0.797274,0.100003,-1.707939,-0.002900,0.027557,0.017780,-0.690113,-0.722958,-0.051784,-1.720312,0.917933
5,0.020833,-0.007322,-0.021674,0.714654,0.699104,-0.226618,-1.697685,-0.007227,-0.020192,-0.022788,0.602868,0.797260,0.099980,-1.707943,-0.002898,0.027336,0.017890,-0.690248,-0.722835,-0.051532,-1.720081,0.917969
6,0.025000,-0.007461,-0.021792,0.714662,0.699090,-0.226622,-1.697683,-0.007230,-0.020297,-0.022912,0.602886,0.797240,0.099960,-1.707945,-0.002899,0.027210,0.017951,-0.690325,-0.722765,-0.051257,-1.719864,0.917962
7,0.029167,-0.007580,-0.021932,0.714664,0.699083,-0.226641,-1.697683,-0.007227,-0.020433,-0.022993,0.602885,0.797235,0.099938,-1.707955,-0.002894,0.027205,0.018036,-0.690367,-0.722723,-0.050965,-1.719678,0.917926
8,0.033333,-0.007609,-0.022034,0.714665,0.699078,-0.226660,-1.697681,-0.007234,-0.020603,-0.023084,0.602932,0.797192,0.099914,-1.707955,-0.002890,0.027260,0.018113,-0.690384,-0.722702,-0.050651,-1.719513,0.917865
9,0.037500,-0.007657,-0.022164,0.714694,0.699044,-0.226676,-1.697676,-0.007252,-0.020700,-0.023164,0.602899,0.797212,0.099887,-1.707965,-0.002892,0.027402,0.018215,-0.690383,-0.722695,-0.050322,-1.719370,0.917802
10,0.041667,-0.007722,-0.022279,0.714698,0.699035,-0.226696,-1.697678,-0.007260,-0.020807,-0.023262,0.602917,0.797193,0.099862,-1.707967,-0.002890,0.027490,0.018387,-0.690389,-0.722682,-0.049988,-1.719214,0.917741
11,0.045833,-0.007873,-0.022528,0.714675,0.699050,-0.226714,-1.697678,-0.007255,-0.020985,-0.023420,0.602929,0.797175,0.099849,-1.707976,-0.002891,0.027679,0.018104,-0.690246,-0.722818,-0.049613,-1.719180,0.917616
12,0.050000,-0.008057,-0.022691,0.714688,0.699028,-0.226726,-1.697673,-0.007272,-0.021196,-0.023488,0.602904,0.797186,0.099815,-1.707974,-0.002883,0.027588,0.018589,-0.690410,-0.722653,-0.049282,-1.718885,0.917595
13,0.054167,-0.008202,-0.022890,0.714662,0.699047,-0.226740,-1.697672,-0.007273,-0.021298,-0.023590,0.602890,0.797191,0.099800,-1.707978,-0.002890,0.027483,0.019062,-0.690565,-0.722497,-0.048948,-1.718624,0.917593
14,0.058333,-0.008392,-0.023071,0.714698,0.699003,-0.226749,-1.697670,-0.007272,-0.021455,-0.023649,0.602900,0.797178,0.099778,-1.707970,-0.002890,0.027425,0.019363,-0.690693,-0.722369,-0.048612,-1.718400,0.917579
15,0.062500,-0.009024,-0.023595,0.714744,0.698930,-0.226766,-1.697699,-0.007311,-0.021674,-0.023687,0.602864,0.797198,0.099761,-1.707952,-0.002887,0.027353,0.019536,-0.690784,-0.722280,-0.048261,-1.718212,0.917553
16,0.066667,-0.009617,-0.024108,0.714556,0.699096,-0.226739,-1.697662,-0.007355,-0.021820,-0.023761,0.602874,0.797184,0.099752,-1.707945,-0.002889,0.027328,0.019656,-0.690872,-0.722193,-0.047903,-1.718052,0.917520
17,0.070833,-0.009647,-0.024246,0.714567,0.699080,-0.226748,-1.697664,-0.007357,-0.022061,-0.023824,0.602851,0.797193,0.099736,-1.707927,-0.002892,0.027254,0.019780,-0.690964,-0.722104,-0.047537,-1.717899,0.917483
