Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.007616,-0.027258,0.937066,0.348003,0.332260,-0.657770,0.013708,0.016068,0.039462,-0.867805,-0.495075,0.543809,-0.422136,0.022869,0.021836,0.018583,-0.940034,-0.339873,0.413510,-0.550939,0.937490
1,0.004167,-0.007630,-0.027143,0.937068,0.348006,0.332250,-0.657762,0.013713,0.016027,0.039464,-0.867810,-0.495067,0.543806,-0.422143,0.022868,0.021868,0.018509,-0.940087,-0.339730,0.413537,-0.550889,0.937498
2,0.008333,-0.007599,-0.027163,0.937082,0.347968,0.332260,-0.657759,0.013707,0.016029,0.039458,-0.867814,-0.495061,0.543806,-0.422138,0.022873,0.021887,0.018499,-0.940138,-0.339588,0.413556,-0.550836,0.937492
3,0.012500,-0.007581,-0.027060,0.937085,0.347968,0.332253,-0.657756,0.013711,0.016037,0.039442,-0.867818,-0.495055,0.543808,-0.422139,0.022870,0.021958,0.018413,-0.940178,-0.339476,0.413583,-0.550796,0.937489
4,0.016667,-0.007592,-0.026982,0.937094,0.347949,0.332255,-0.657752,0.013713,0.016029,0.039429,-0.867823,-0.495048,0.543808,-0.422140,0.022869,0.021946,0.018402,-0.940219,-0.339365,0.413603,-0.550759,0.937494
5,0.020833,-0.007653,-0.026923,0.937106,0.347920,0.332250,-0.657753,0.013714,0.016052,0.039445,-0.867824,-0.495044,0.543806,-0.422138,0.022867,0.021944,0.018401,-0.940257,-0.339258,0.413629,-0.550716,0.937492
6,0.025000,-0.007613,-0.026890,0.937112,0.347907,0.332254,-0.657744,0.013712,0.016028,0.039441,-0.867818,-0.495055,0.543804,-0.422139,0.022865,0.021959,0.018337,-0.940306,-0.339126,0.413638,-0.550678,0.937491
7,0.029167,-0.007615,-0.026887,0.937120,0.347888,0.332259,-0.657743,0.013710,0.016018,0.039438,-0.867831,-0.495032,0.543807,-0.422139,0.022870,0.021967,0.018296,-0.940348,-0.339011,0.413671,-0.550636,0.937493
8,0.033333,-0.007625,-0.026773,0.937134,0.347857,0.332259,-0.657742,0.013713,0.016007,0.039421,-0.867829,-0.495038,0.543800,-0.422141,0.022869,0.021961,0.018237,-0.940387,-0.338906,0.413688,-0.550606,0.937492
9,0.037500,-0.007628,-0.026842,0.937141,0.347834,0.332263,-0.657741,0.013718,0.016011,0.039436,-0.867840,-0.495018,0.543802,-0.422140,0.022868,0.021960,0.018262,-0.940437,-0.338767,0.413712,-0.550564,0.937498
