Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.010484,-0.003285,-0.001845,0.999938,-0.667947,-0.622414,0.009694,-0.023581,-0.000298,-0.141692,0.989630,-0.688422,-0.961710,0.006564,0.004492,0.005665,0.018409,-0.999804,-0.669818,-0.779935,0.929190
1,0.004167,-0.010552,-0.003284,-0.001889,0.999937,-0.667956,-0.622415,0.009696,-0.023565,-0.000258,-0.141673,0.989633,-0.688425,-0.961710,0.006566,0.004643,0.005543,0.018548,-0.999802,-0.669840,-0.779914,0.929208
2,0.008333,-0.010504,-0.003303,-0.001881,0.999938,-0.667955,-0.622419,0.009696,-0.023580,-0.000282,-0.141681,0.989631,-0.688424,-0.961709,0.006563,0.004705,0.005495,0.018504,-0.999803,-0.669824,-0.779919,0.929220
3,0.012500,-0.010553,-0.003318,-0.001855,0.999937,-0.667956,-0.622414,0.009704,-0.023555,-0.000272,-0.141668,0.989634,-0.688417,-0.961707,0.006563,0.004762,0.005381,0.018458,-0.999804,-0.669812,-0.779924,0.929229
4,0.016667,-0.010537,-0.003332,-0.001865,0.999937,-0.667961,-0.622413,0.009699,-0.023592,-0.000288,-0.141669,0.989633,-0.688419,-0.961706,0.006568,0.004801,0.005342,0.018414,-0.999805,-0.669801,-0.779927,0.929247
5,0.020833,-0.010591,-0.003374,-0.001855,0.999937,-0.667953,-0.622424,0.009704,-0.023591,-0.000252,-0.141649,0.989636,-0.688419,-0.961703,0.006566,0.004790,0.005304,0.018396,-0.999805,-0.669792,-0.779930,0.929247
6,0.025000,-0.010512,-0.003294,-0.001829,0.999938,-0.667950,-0.622421,0.009696,-0.023596,-0.000269,-0.141663,0.989634,-0.688420,-0.961705,0.006574,0.004478,0.005572,0.018279,-0.999807,-0.669782,-0.779958,0.929202
7,0.029167,-0.010493,-0.003349,-0.001849,0.999938,-0.667945,-0.622420,0.009699,-0.023622,-0.000279,-0.141676,0.989631,-0.688417,-0.961708,0.006567,0.004575,0.005584,0.018463,-0.999803,-0.669822,-0.779932,0.929212
8,0.033333,-0.010497,-0.003322,-0.001857,0.999938,-0.667946,-0.622425,0.009700,-0.023647,-0.000259,-0.141671,0.989631,-0.688415,-0.961708,0.006571,0.004554,0.005561,0.018427,-0.999804,-0.669819,-0.779934,0.929193
9,0.037500,-0.010578,-0.003325,-0.001830,0.999937,-0.667951,-0.622422,0.009702,-0.023628,-0.000281,-0.141664,0.989633,-0.688409,-0.961705,0.006568,0.004660,0.005529,0.018351,-0.999806,-0.669812,-0.779945,0.929212
10,0.041667,-0.010598,-0.003348,-0.001843,0.999937,-0.667957,-0.622427,0.009699,-0.023601,-0.000295,-0.141646,0.989636,-0.688409,-0.961708,0.006567,0.004760,0.005418,0.018299,-0.999807,-0.669785,-0.779950,0.929223
11,0.045833,-0.010529,-0.003309,-0.001817,0.999937,-0.667948,-0.622425,0.009700,-0.023599,-0.000248,-0.141633,0.989638,-0.688407,-0.961702,0.006571,0.004787,0.005346,0.018223,-0.999808,-0.669766,-0.779954,0.929232
12,0.050000,-0.010480,-0.003285,-0.001855,0.999938,-0.667953,-0.622425,0.009701,-0.023623,-0.000269,-0.141655,0.989634,-0.688408,-0.961709,0.006571,0.004794,0.005344,0.018191,-0.999809,-0.669760,-0.779952,0.929238
13,0.054167,-0.010459,-0.003294,-0.001819,0.999938,-0.667950,-0.622427,0.009697,-0.023652,-0.000257,-0.141647,0.989635,-0.688408,-0.961710,0.006569,0.004782,0.005344,0.018196,-0.999809,-0.669753,-0.779956,0.929242
14,0.058333,-0.010489,-0.003336,-0.001827,0.999938,-0.667948,-0.622424,0.009700,-0.023616,-0.000262,-0.141652,0.989635,-0.688412,-0.961707,0.006569,0.004446,0.005584,0.018071,-0.999811,-0.669745,-0.779987,0.929198
15,0.062500,-0.010520,-0.003303,-0.001838,0.999938,-0.667950,-0.622433,0.009701,-0.023626,-0.000261,-0.141638,0.989636,-0.688403,-0.961706,0.006567,0.004580,0.005619,0.018261,-0.999807,-0.669777,-0.779954,0.929201
16,0.066667,-0.010465,-0.003267,-0.001845,0.999938,-0.667951,-0.622429,0.009692,-0.023583,-0.000288,-0.141618,0.989640,-0.688399,-0.961702,0.006572,0.004261,0.005811,0.018046,-0.999811,-0.669750,-0.779995,0.929136
17,0.070833,-0.010449,-0.003310,-0.001838,0.999938,-0.667949,-0.622428,0.009693,-0.023613,-0.000253,-0.141637,0.989637,-0.688402,-0.961702,0.006571,0.004291,0.005898,0.018004,-0.999811,-0.669762,-0.779998,0.929134
18,0.075000,-0.010471,-0.003305,-0.001857,0.999938,-0.667948,-0.622425,0.009698,-0.023625,-0.000256,-0.141641,0.989636,-0.688406,-0.961705,0.006571,0.004417,0.005889,0.017935,-0.999812,-0.669732,-0.780000,0.929128
19,0.079167,-0.010519,-0.003312,-0.001865,0.999938,-0.667944,-0.622424,0.009700,-0.023693,-0.000240,-0.141666,0.989631,-0.688403,-0.961707,0.006570,0.004533,0.005736,0.017814,-0.999815,-0.669704,-0.780000,0.929144
20,0.083333,-0.010510,-0.003337,-0.001833,0.999938,-0.667943,-0.622426,0.009700,-0.023653,-0.000192,-0.141657,0.989633,-0.688404,-0.961706,0.006568,0.004691,0.005540,0.017746,-0.999816,-0.669660,-0.780010,0.929157
21,0.087500,-0.010450,-0.003298,-0.001833,0.999938,-0.667953,-0.622426,0.009701,-0.023651,-0.000202,-0.141646,0.989635,-0.688408,-0.961707,0.006573,0.004714,0.005447,0.017708,-0.999817,-0.669627,-0.780014,0.929177
22,0.091667,-0.010443,-0.003299,-0.001817,0.999938,-0.667940,-0.622428,0.009696,-0.023589,-0.000233,-0.141650,0.989636,-0.688401,-0.961708,0.006563,0.004668,0.005403,0.017701,-0.999818,-0.669610,-0.780017,0.929178
23,0.095833,-0.010414,-0.003264,-0.001820,0.999939,-0.667949,-0.622427,0.009694,-0.023620,-0.000236,-0.141654,0.989634,-0.688401,-0.961705,0.006568,0.004637,0.005364,0.017678,-0.999819,-0.669605,-0.780025,0.929187
24,0.100000,-0.010443,-0.003271,-0.001826,0.999938,-0.667947,-0.622426,0.009694,-0.023607,-0.000268,-0.141659,0.989634,-0.688406,-0.961705,0.006570,0.004586,0.005340,0.017675,-0.999819,-0.669605,-0.780027,0.929196
25,0.104167,-0.010424,-0.003294,-0.001824,0.999939,-0.667943,-0.622418,0.009698,-0.023599,-0.000264,-0.141631,0.989638,-0.688405,-0.961706,0.006572,0.004588,0.005359,0.017679,-0.999819,-0.669599,-0.780023,0.929194
26,0.108333,-0.010499,-0.003315,-0.001831,0.999938,-0.667950,-0.622425,0.009698,-0.023607,-0.000230,-0.141617,0.989640,-0.688406,-0.961705,0.006565,0.004595,0.005369,0.017660,-0.999819,-0.669595,-0.780033,0.929195
27,0.112500,-0.010472,-0.003321,-0.001811,0.999938,-0.667953,-0.622419,0.009698,-0.023623,-0.000245,-0.141631,0.989638,-0.688407,-0.961706,0.006568,0.004578,0.005343,0.017651,-0.999819,-0.669585,-0.780035,0.929185
28,0.116667,-0.010492,-0.003305,-0.001798,0.999938,-0.667952,-0.622421,0.009699,-0.023590,-0.000218,-0.141628,0.989639,-0.688408,-0.961706,0.006564,0.004615,0.005341,0.017642,-0.999819,-0.669575,-0.780039,0.929179
29,0.120833,-0.010460,-0.003333,-0.001795,0.999938,-0.667944,-0.622417,0.009695,-0.023593,-0.000238,-0.141635,0.989638,-0.688407,-0.961706,0.006565,0.004654,0.005360,0.017634,-0.999819,-0.669561,-0.780038,0.929176
30,0.125000,-0.010455,-0.003341,-0.001822,0.999938,-0.667950,-0.622424,0.009699,-0.023638,-0.000239,-0.141641,0.989636,-0.688407,-0.961711,0.006564,0.004644,0.005348,0.017639,-0.999819,-0.669557,-0.780036,0.929170
31,0.129167,-0.010462,-0.003299,-0.001829,0.999938,-0.667950,-0.622422,0.009697,-0.023605,-0.000257,-0.141642,0.989636,-0.688407,-0.961710,0.006568,0.004631,0.005354,0.017622,-0.999820,-0.669553,-0.780042,0.929176
32,0.133333,-0.010465,-0.003277,-0.001829,0.999938,-0.667954,-0.622425,0.009698,-0.023647,-0.000241,-0.141649,0.989634,-0.688408,-0.961709,0.006567,0.004631,0.005329,0.017624,-0.999820,-0.669542,-0.780039,0.929169
33,0.137500,-0.010419,-0.003287,-0.001798,0.999939,-0.667944,-0.622420,0.009697,-0.023664,-0.000277,-0.141636,0.989636,-0.688408,-0.961710,0.006567,0.004689,0.005350,0.017632,-0.999819,-0.669536,-0.780045,0.929164
34,0.141667,-0.010451,-0.003305,-0.001785,0.999938,-0.667948,-0.622424,0.009702,-0.023596,-0.000288,-0.141638,0.989637,-0.688404,-0.961710,0.006569,0.004670,0.005312,0.017634,-0.999820,-0.669529,-0.780048,0.929160
35,0.145833,-0.010477,-0.003289,-0.001797,0.999938,-0.667952,-0.622429,0.009699,-0.023669,-0.000250,-0.141639,0.989635,-0.688408,-0.961710,0.006563,0.004647,0.005282,0.017625,-0.999820,-0.669520,-0.780048,0.929152
36,0.150000,-0.010398,-0.003260,-0.001811,0.999939,-0.667950,-0.622427,0.009698,-0.023630,-0.000263,-0.141654,0.989634,-0.688408,-0.961710,0.006562,0.004647,0.005291,0.017628,-0.999820,-0.669518,-0.780051,0.929167
37,0.154167,-0.010442,-0.003276,-0.001836,0.999938,-0.667947,-0.622424,0.009696,-0.023650,-0.000225,-0.141680,0.989630,-0.688414,-0.961711,0.006564,0.004671,0.005291,0.017614,-0.999820,-0.669505,-0.780050,0.929160
38,0.158333,-0.010463,-0.003301,-0.001830,0.999938,-0.667943,-0.622420,0.009707,-0.023620,-0.000249,-0.141673,0.989632,-0.688409,-0.961713,0.006563,0.004638,0.005324,0.017620,-0.999820,-0.669501,-0.780052,0.929169
39,0.162500,-0.010440,-0.003307,-0.001826,0.999938,-0.667948,-0.622430,0.009695,-0.023629,-0.000291,-0.141683,0.989630,-0.688408,-0.961712,0.006560,0.004647,0.005303,0.017640,-0.999820,-0.669491,-0.780054,0.929161
40,0.166667,-0.010438,-0.003302,-0.001841,0.999938,-0.667952,-0.622428,0.009701,-0.023557,-0.000299,-0.141665,0.989634,-0.688408,-0.961709,0.006559,0.004662,0.005319,0.017630,-0.999820,-0.669488,-0.780057,0.929159
41,0.170833,-0.010432,-0.003303,-0.001828,0.999938,-0.667951,-0.622432,0.009699,-0.023642,-0.000263,-0.141673,0.989631,-0.688416,-0.961706,0.006568,0.004665,0.005270,0.017653,-0.999819,-0.669479,-0.780060,0.929151
42,0.175000,-0.010460,-0.003336,-0.001845,0.999938,-0.667948,-0.622422,0.009700,-0.023604,-0.000268,-0.141663,0.989634,-0.688414,-0.961703,0.006562,0.004625,0.005265,0.017663,-0.999819,-0.669476,-0.780062,0.929154
43,0.179167,-0.010471,-0.003334,-0.001858,0.999938,-0.667951,-0.622422,0.009702,-0.023634,-0.000261,-0.141722,0.989624,-0.688421,-0.961706,0.006564,0.004626,0.005262,0.017653,-0.999820,-0.669476,-0.780059,0.929154
