Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.013446,0.005106,-0.197390,-0.980220,-1.210469,-0.588295,0.008623,0.023833,-0.002849,0.024294,-0.999417,-1.128226,-0.877507,0.006041,0.002543,-0.000739,0.178304,0.983972,-1.174034,-0.740464,0.930755
1,0.004167,0.013425,0.005133,-0.197362,-0.980225,-1.210476,-0.588289,0.008628,0.023886,-0.002867,0.024303,-0.999415,-1.128224,-0.877506,0.006037,0.002450,-0.000613,0.178158,0.983999,-1.174043,-0.740390,0.930771
2,0.008333,0.013461,0.005140,-0.197348,-0.980228,-1.210475,-0.588295,0.008625,0.023910,-0.002904,0.024312,-0.999414,-1.128229,-0.877507,0.006043,0.002308,-0.000405,0.178096,0.984010,-1.174003,-0.740318,0.930789
3,0.012500,0.013446,0.005117,-0.197328,-0.980232,-1.210471,-0.588291,0.008629,0.023914,-0.002881,0.024349,-0.999413,-1.128226,-0.877507,0.006036,0.002246,-0.000369,0.177981,0.984031,-1.173997,-0.740225,0.930789
4,0.016667,0.013546,0.005105,-0.197377,-0.980221,-1.210470,-0.588287,0.008631,0.023920,-0.002851,0.024372,-0.999413,-1.128227,-0.877513,0.006033,0.002197,-0.000370,0.177829,0.984059,-1.173978,-0.740133,0.930781
5,0.020833,0.013541,0.005142,-0.197419,-0.980212,-1.210462,-0.588285,0.008632,0.023939,-0.002881,0.024381,-0.999412,-1.128223,-0.877514,0.006033,0.002161,-0.000299,0.177689,0.984084,-1.173957,-0.740016,0.930777
6,0.025000,0.013665,0.005179,-0.197371,-0.980220,-1.210471,-0.588287,0.008635,0.023858,-0.002890,0.024385,-0.999414,-1.128221,-0.877516,0.006026,0.002035,-0.000291,0.177389,0.984139,-1.173942,-0.739866,0.930759
7,0.029167,0.013617,0.005192,-0.197345,-0.980226,-1.210471,-0.588283,0.008625,0.023922,-0.002898,0.024396,-0.999412,-1.128223,-0.877514,0.006028,0.002027,-0.000282,0.177234,0.984167,-1.173918,-0.739752,0.930743
8,0.033333,0.013682,0.005244,-0.197325,-0.980229,-1.210484,-0.588282,0.008626,0.023903,-0.002863,0.024432,-0.999412,-1.128225,-0.877512,0.006023,0.002051,-0.000236,0.177088,0.984193,-1.173895,-0.739627,0.930736
9,0.037500,0.013690,0.005263,-0.197309,-0.980232,-1.210473,-0.588284,0.008631,0.023890,-0.002874,0.024433,-0.999412,-1.128224,-0.877515,0.006023,0.002037,-0.000216,0.176937,0.984220,-1.173868,-0.739514,0.930733
