Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.064583,0.004219,0.180388,-0.981464,-1.034094,1.635338,0.045130,0.002772,-0.025268,-0.388424,0.921130,-0.971627,1.250256,0.061004,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
1,0.004167,0.064063,0.004427,0.180550,-0.981467,-1.034041,1.635310,0.045144,-0.000866,-0.021425,-0.390808,0.920223,-0.969680,1.246818,0.060833,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
2,0.008333,0.063710,0.004463,0.180427,-0.981513,-1.034072,1.635334,0.045098,0.000054,-0.023531,-0.391390,0.919924,-0.967912,1.243696,0.060688,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
3,0.012500,0.063753,0.004244,0.180555,-0.981487,-1.034066,1.635312,0.045089,-0.002238,-0.025581,-0.392218,0.919514,-0.965970,1.240460,0.060639,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
4,0.016667,0.055981,0.003086,0.179390,-0.982179,-1.034084,1.635276,0.045636,-0.003091,-0.026782,-0.392529,0.919345,-0.964178,1.237261,0.060578,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
5,0.020833,0.057378,0.003596,0.179736,-0.982033,-1.034057,1.635255,0.045494,-0.003356,-0.028837,-0.392563,0.919267,-0.962343,1.234159,0.060524,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
6,0.025000,0.055817,0.003474,0.179521,-0.982163,-1.034017,1.635228,0.045616,-0.004030,-0.029994,-0.392362,0.919313,-0.960677,1.231020,0.060593,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
7,0.029167,0.053864,0.003196,0.179608,-0.982257,-1.033978,1.635013,0.045818,-0.003174,-0.031420,-0.392633,0.919153,-0.958977,1.228071,0.060614,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
8,0.033333,0.050309,0.002927,0.180764,-0.982235,-1.033673,1.634621,0.045970,-0.002574,-0.033856,-0.392770,0.919010,-0.957260,1.225167,0.060408,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
9,0.037500,0.046229,0.002027,0.180649,-0.982458,-1.033400,1.634422,0.046124,-0.006509,-0.034198,-0.391844,0.919373,-0.955606,1.222026,0.060617,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
10,0.041667,0.042347,0.001267,0.180986,-0.982573,-1.033051,1.634207,0.046286,-0.006669,-0.035738,-0.391529,0.919447,-0.953999,1.219133,0.060703,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
11,0.045833,0.038372,-0.000140,0.181054,-0.982724,-1.032749,1.633938,0.046429,-0.007562,-0.037375,-0.390874,0.919654,-0.952399,1.216337,0.060732,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
12,0.050000,0.035574,-0.000880,0.181254,-0.982792,-1.032338,1.633722,0.046550,-0.008244,-0.039622,-0.390449,0.919735,-0.950886,1.213573,0.060598,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
13,0.054167,0.033684,-0.001137,0.181695,-0.982777,-1.032062,1.633629,0.046619,-0.007097,-0.039360,-0.387981,0.920799,-0.949439,1.210767,0.060995,0.286973,-0.920906,-0.196377,0.176113,-1.033404,1.436727,0.116907
