time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.037,240.04,21.86,945.02
2.037,240.03,20.55,1014.07
3.037,240.07,20.3,1019.31
4.037,240.05,20.19,974.05
5.038,240.09,20.13,1008.04
6.038,239.99,19.93,1004.0
