time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.26,22.63,474.59
2.004,239.97,20.67,465.2
3.004,240.14,20.37,478.65
4.004,240.09,20.25,479.81
5.004,240.12,20.18,479.24
6.004,239.98,19.97,486.95
