time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,joint_track_20cm_10deg,gait
0.4721,1,0.0,0.0,-0.0,0.0,0.0,1,walk
0.4743,2,0.0,0.0,-0.0,0.0,0.0,1,walk
0.4763,3,0.0,0.0,-0.0,0.0,0.0,1,walk
0.4785,4,0.0,0.0,-0.0,0.0,0.0,1,walk
0.4805,5,0.0,0.0,-0.0,0.0,0.001,1,walk
0.4827,6,0.0,0.0,-0.0,0.0,0.001,1,walk
0.4847,7,0.0,0.0,-0.0,0.0,0.001,1,walk
0.4869,8,0.0,0.0,-0.0,0.0,0.001,1,walk
0.4889,9,0.0,0.0,-0.0,0.0,0.001,1,walk
0.491,10,0.0,0.0,-0.0,0.0,0.002,1,walk
0.4931,11,0.0,0.0,-0.0,0.0,0.002,1,walk
0.4953,12,0.0,0.0,-0.0,0.0,0.002,1,walk
0.4974,13,0.0,0.0,-0.0,0.0,0.002,1,walk
0.4995,14,0.0,0.0,-0.0,0.0,0.003,1,walk
0.5016,15,0.0,0.0,-0.0,0.0,0.003,1,walk
0.5038,16,0.0,0.0,-0.0,0.0,0.003,1,walk
0.5058,17,0.0,0.0,-0.0,0.0,0.003,1,walk
0.508,18,0.0,0.0,-0.0,0.0,0.004,1,walk
0.5104,19,0.0,0.0,-0.0,0.0,0.004,1,walk
0.5121,20,0.0,0.0,-0.0,0.0,0.004,1,walk
0.5141,21,0.0,0.0,-0.0,0.0,0.005,1,walk
0.5162,22,0.0001,0.0,-0.0,0.0,0.005,1,walk
0.5182,23,0.0001,0.0,-0.0,0.0,0.005,1,walk
0.5203,24,0.0001,0.0,-0.0,0.0,0.006,1,walk
0.5223,25,0.0001,0.0001,-0.0,0.0,0.006,1,walk
0.5244,26,0.0001,0.0001,-0.0,0.0,0.007,1,walk
0.5265,27,0.0001,0.0001,-0.0,0.0,0.007,1,walk
0.5285,28,0.0001,0.0001,-0.0,0.0,0.007,1,walk
0.5306,29,0.0001,0.0001,-0.0,0.0,0.008,1,walk
0.5326,30,0.0001,0.0001,-0.0,0.0,0.008,1,walk
0.5347,31,0.0001,0.0001,-0.0,0.0,0.008,1,walk
0.5368,32,0.0001,0.0001,-0.0,0.0,0.009,1,walk
0.5388,33,0.0001,0.0001,-0.0,0.0,0.009,1,walk
0.5409,34,0.0001,0.0001,-0.0,0.0,0.01,1,walk
0.5429,35,0.0001,0.0001,-0.0,0.0,0.01,1,walk
0.545,36,0.0001,0.0001,-0.0,0.0,0.01,1,walk
0.547,37,0.0001,0.0001,-0.0,0.0,0.01,1,walk
0.5491,38,0.0001,0.0001,-0.0,0.0,0.011,1,walk
0.5511,39,0.0001,0.0001,-0.0,0.0,0.011,1,walk
0.5532,40,0.0001,0.0001,-0.0,0.0,0.012,1,walk
0.5552,41,0.0001,0.0001,-0.0,0.0,0.012,1,walk
0.5573,42,0.0002,0.0001,-0.0,0.0,0.012,1,walk
0.5593,43,0.0002,0.0001,-0.0,0.0,0.012,1,walk
0.5614,44,0.0002,0.0002,-0.0,0.0,0.013,1,walk
0.5635,45,0.0002,0.0002,-0.0,0.0,0.013,1,walk
0.5655,46,0.0002,0.0002,-0.0,0.0,0.013,1,walk
0.5676,47,0.0002,0.0002,-0.0,0.0,0.013,1,walk
0.5696,48,0.0002,0.0002,-0.0,0.0,0.014,1,walk
0.5717,49,0.0002,0.0002,-0.0,0.0,0.014,1,walk
0.5739,50,0.0002,0.0002,-0.0,0.0,0.014,1,walk
0.5759,51,0.0002,0.0002,-0.0,0.0,0.014,1,walk
0.5782,52,0.0002,0.0002,-0.0,0.0,0.014,1,walk
0.5803,53,0.0002,0.0002,-0.0,0.0,0.014,1,walk
0.5824,54,0.0002,0.0002,-0.0,0.0,0.014,1,walk
0.5845,55,0.0002,0.0001,-0.0,0.0,0.014,1,walk
0.5866,56,0.0001,0.0001,-0.0,0.0,0.014,1,walk
0.5887,57,0.0001,0.0001,-0.0,0.0,0.014,1,walk
0.5908,58,0.0001,0.0001,-0.0,0.0,0.014,1,walk
0.5928,59,0.0001,0.0001,-0.0,0.0,0.013,1,walk
