time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.004,240.03,21.91,475.36
2.004,239.98,20.6,478.73
3.004,239.99,20.35,478.72
4.004,239.94,20.24,477.56
5.004,240.07,20.17,479.94
6.004,239.98,19.96,479.71
7.004,239.99,19.96,479.88
