time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.013,235.57,7.96,111.4
2.011,240.1,13.86,378.34
3.012,240.29,16.14,366.49
4.011,240.32,17.24,372.4
5.014,239.84,17.83,382.21
6.012,239.88,18.36,370.73
