time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.01,240.9,20.34,390.13
2.01,240.35,20.21,484.31
3.01,239.71,19.24,261.16
4.01,241.03,19.4,478.68
5.01,239.53,19.45,420.98
6.01,239.83,19.54,429.93
