time_s,frame,position_error_m,x_error_m,y_error_m,velocity_error_ms,heading_error_deg,gait
0.5921,1,0.0,-0.0,0.0,0.2043,1.952,walk
0.5937,2,0.0009,0.0005,-0.0007,0.2167,1.972,walk
0.5957,3,0.0009,0.0005,-0.0007,0.2167,1.972,walk
0.5967,4,0.0009,0.0005,-0.0007,0.2167,1.972,walk
0.5979,5,0.0017,0.0011,-0.0013,0.2066,1.963,walk
0.5996,6,0.0017,0.0011,-0.0013,0.2066,1.963,walk
0.6003,7,0.0017,0.0011,-0.0013,0.2066,1.963,walk
0.601,8,0.0017,0.0011,-0.0013,0.2066,1.963,walk
0.603,9,0.0027,0.0017,-0.002,0.2261,1.99,walk
0.6037,10,0.0027,0.0017,-0.002,0.2261,1.99,walk
0.6044,11,0.0027,0.0017,-0.002,0.2261,1.99,walk
0.605,12,0.0027,0.0017,-0.002,0.2261,1.99,walk
0.607,13,0.0031,0.0021,-0.0023,0.1149,1.836,walk
0.6078,14,0.0031,0.0021,-0.0023,0.1149,1.836,walk
0.6086,15,0.0031,0.0021,-0.0023,0.1149,1.836,walk
0.6093,16,0.0031,0.0021,-0.0023,0.1149,1.836,walk
0.6113,17,0.004,0.0027,-0.003,0.2107,1.808,walk
0.612,18,0.004,0.0027,-0.003,0.2107,1.808,walk
0.6127,19,0.004,0.0027,-0.003,0.2107,1.808,walk
0.6135,20,0.004,0.0027,-0.003,0.2107,1.808,walk
0.6145,21,0.0049,0.0033,-0.0036,0.2245,1.795,walk
0.6163,22,0.0049,0.0033,-0.0036,0.2245,1.794,walk
0.6169,23,0.0049,0.0033,-0.0036,0.2245,1.794,walk
0.6176,24,0.0049,0.0033,-0.0036,0.2245,1.794,walk
0.6186,25,0.0058,0.0039,-0.0042,0.2113,1.763,walk
0.6203,26,0.0058,0.0039,-0.0042,0.2113,1.763,walk
0.6211,27,0.0058,0.0039,-0.0042,0.2113,1.763,walk
0.6218,28,0.0058,0.0039,-0.0042,0.2113,1.763,walk
0.6229,29,0.0066,0.0045,-0.0049,0.2092,1.746,walk
0.6247,30,0.0066,0.0045,-0.0049,0.2092,1.746,walk
0.6254,31,0.0066,0.0045,-0.0049,0.2092,1.746,walk
0.626,32,0.0066,0.0045,-0.0049,0.2092,1.746,walk
0.627,33,0.0076,0.0053,-0.0054,0.2313,1.72,walk
0.6288,34,0.0076,0.0053,-0.0054,0.2313,1.72,walk
0.6295,35,0.0076,0.0053,-0.0054,0.2313,1.72,walk
0.6302,36,0.0076,0.0053,-0.0054,0.2313,1.72,walk
0.6322,37,0.0084,0.0059,-0.006,0.2101,1.678,walk
0.633,38,0.0084,0.0059,-0.006,0.2101,1.677,walk
0.6337,39,0.0084,0.0059,-0.006,0.2101,1.677,walk
0.6344,40,0.0084,0.0059,-0.006,0.2101,1.677,walk
0.6364,41,0.0093,0.0067,-0.0065,0.2339,1.672,walk
0.6372,42,0.0093,0.0067,-0.0065,0.2339,1.672,walk
0.6382,43,0.0093,0.0067,-0.0065,0.2339,1.672,walk
0.6392,44,0.0103,0.0075,-0.007,0.23,1.638,walk
0.6409,45,0.0103,0.0075,-0.007,0.23,1.638,walk
0.6417,46,0.0103,0.0075,-0.007,0.23,1.637,walk
0.6426,47,0.0103,0.0075,-0.007,0.23,1.637,walk
0.6447,48,0.0111,0.0082,-0.0075,0.2154,1.581,walk
0.6457,49,0.0111,0.0082,-0.0075,0.2154,1.58,walk
0.6466,50,0.0111,0.0082,-0.0075,0.2154,1.58,walk
0.6477,51,0.012,0.009,-0.008,0.2357,1.553,walk
0.6493,52,0.012,0.009,-0.008,0.2357,1.553,walk
0.6501,53,0.012,0.009,-0.008,0.2357,1.552,walk
0.6508,54,0.012,0.009,-0.008,0.2357,1.552,walk
0.6527,55,0.0136,0.0103,-0.0089,0.3815,1.474,walk
0.6535,56,0.0136,0.0103,-0.0089,0.3815,1.474,walk
0.6542,57,0.0136,0.0103,-0.0089,0.3815,1.474,walk
0.6549,58,0.0136,0.0103,-0.0089,0.3815,1.474,walk
0.6568,59,0.0144,0.011,-0.0092,0.1905,1.36,walk
0.6575,60,0.0144,0.011,-0.0092,0.1905,1.359,walk
0.6582,61,0.0144,0.011,-0.0092,0.1905,1.359,walk
0.6589,62,0.0144,0.011,-0.0092,0.1905,1.359,walk
0.6599,63,0.0154,0.012,-0.0097,0.2749,1.399,walk
0.6616,64,0.0154,0.012,-0.0097,0.2749,1.399,walk
0.6623,65,0.0154,0.012,-0.0097,0.2749,1.399,walk
0.6631,66,0.0154,0.012,-0.0097,0.2749,1.399,walk
0.664,67,0.0163,0.0128,-0.01,0.214,1.325,walk
0.6657,68,0.0163,0.0128,-0.01,0.214,1.324,walk
0.6665,69,0.0163,0.0128,-0.01,0.214,1.324,walk
0.6673,70,0.0163,0.0128,-0.01,0.214,1.324,walk
0.6683,71,0.0171,0.0135,-0.0104,0.1945,1.206,walk
0.6699,72,0.0171,0.0135,-0.0104,0.1945,1.205,walk
0.6707,73,0.0171,0.0135,-0.0104,0.1945,1.205,walk
0.6714,74,0.0171,0.0135,-0.0104,0.1945,1.205,walk
0.6721,75,0.0171,0.0135,-0.0104,0.1945,1.205,walk
0.6741,76,0.0181,0.0145,-0.0108,0.2562,1.141,walk
0.6748,77,0.0181,0.0145,-0.0108,0.2562,1.141,walk
0.6755,78,0.0181,0.0145,-0.0108,0.2562,1.141,walk
0.6762,79,0.0181,0.0145,-0.0108,0.2562,1.141,walk
0.6772,80,0.0191,0.0154,-0.0112,0.2501,1.194,walk
0.6789,81,0.0191,0.0154,-0.0112,0.2501,1.194,walk
0.6796,82,0.0191,0.0154,-0.0112,0.2501,1.194,walk
0.6803,83,0.0191,0.0154,-0.0112,0.2501,1.194,walk
0.6822,84,0.0202,0.0165,-0.0116,0.2859,1.18,walk
0.6829,85,0.0202,0.0165,-0.0116,0.2859,1.179,walk
0.6837,86,0.0202,0.0165,-0.0116,0.2859,1.179,walk
0.6844,87,0.0202,0.0165,-0.0116,0.2859,1.179,walk
0.6863,88,0.0211,0.0174,-0.0119,0.2282,1.086,walk
0.687,89,0.0211,0.0174,-0.0119,0.2282,1.085,walk
0.6877,90,0.0211,0.0174,-0.0119,0.2282,1.085,walk
0.6884,91,0.0211,0.0174,-0.0119,0.2282,1.085,walk
0.6904,92,0.0218,0.0181,-0.0121,0.1778,0.938,walk
0.6911,93,0.0218,0.0181,-0.0121,0.1778,0.938,walk
0.6919,94,0.0218,0.0181,-0.0121,0.1778,0.938,walk
0.6928,95,0.0218,0.0181,-0.0121,0.1778,0.938,walk
0.695,96,0.0228,0.0191,-0.0124,0.2418,0.83,walk
0.6959,97,0.0228,0.0191,-0.0124,0.2418,0.829,walk
0.6969,98,0.0228,0.0191,-0.0124,0.2418,0.829,walk
0.6979,99,0.0238,0.0201,-0.0127,0.2439,0.676,walk
0.6998,100,0.0238,0.0201,-0.0127,0.2439,0.675,walk
0.7005,101,0.0238,0.0201,-0.0127,0.2439,0.675,walk
0.7012,102,0.0238,0.0201,-0.0127,0.2439,0.675,walk
0.7022,103,0.0244,0.0207,-0.0129,0.1573,0.436,walk
0.704,104,0.0244,0.0207,-0.0129,0.1573,0.436,walk
0.7047,105,0.0244,0.0207,-0.0129,0.1573,0.435,walk
0.7053,106,0.0244,0.0207,-0.0129,0.1573,0.435,walk
0.7072,107,0.0252,0.0215,-0.0132,0.2103,0.284,walk
0.7079,108,0.0252,0.0215,-0.0132,0.2103,0.284,walk
0.7086,109,0.0252,0.0215,-0.0132,0.2103,0.284,walk
0.7092,110,0.0252,0.0215,-0.0132,0.2103,0.284,walk
0.7112,111,0.0263,0.0225,-0.0135,0.2651,0.171,walk
0.7119,112,0.0263,0.0225,-0.0135,0.2651,0.171,walk
0.7126,113,0.0263,0.0225,-0.0135,0.2651,0.171,walk
0.7132,114,0.0263,0.0225,-0.0135,0.2651,0.171,walk
0.7151,115,0.0273,0.0235,-0.0138,0.247,0.064,walk
0.7158,116,0.0273,0.0235,-0.0138,0.247,0.064,walk
0.7165,117,0.0273,0.0235,-0.0138,0.247,0.064,walk
0.7172,118,0.0273,0.0235,-0.0138,0.247,0.064,walk
0.7179,119,0.0273,0.0235,-0.0138,0.247,0.064,walk
0.7199,120,0.0284,0.0246,-0.0142,0.2846,0.01,walk
0.7206,121,0.0284,0.0246,-0.0142,0.2846,0.01,walk
0.7213,122,0.0284,0.0246,-0.0142,0.2846,0.009,walk
0.7219,123,0.0284,0.0246,-0.0142,0.2846,0.009,walk
0.724,124,0.0296,0.0258,-0.0145,0.2959,0.096,walk
0.7247,125,0.0296,0.0258,-0.0145,0.2959,0.096,walk
0.7254,126,0.0296,0.0258,-0.0145,0.2959,0.096,walk
0.7261,127,0.0296,0.0258,-0.0145,0.2959,0.096,walk
0.7282,128,0.0307,0.0269,-0.0148,0.2734,0.163,walk
0.7289,129,0.0307,0.0269,-0.0148,0.2734,0.162,walk
0.7297,130,0.0307,0.0269,-0.0148,0.2734,0.162,walk
0.7303,131,0.0307,0.0269,-0.0148,0.2734,0.162,walk
