time_s,mocap_hz,classifier_hz,pd_ctrl_hz
1.036,239.99,22.16,938.31
2.036,239.97,20.57,929.87
3.036,240.01,20.3,951.56
4.036,240.04,20.2,939.57
5.037,240.02,20.14,938.6
6.036,240.02,19.94,1010.74
